Frame#	acq_t_s	NumEvent	Flux	UnixT	E_mean	SumE	Epx_mean	Dose_clu_pGy	Dose_pGy	DR_pGy_s	DR_uGy_h	Long	Lat	Alt	Year	Month	Day	Hour	Min	Sec
367179	25.0	1	0.02	1711193263.419	750.2	750.2	68.2	526.5	526.5	21.06	0.076	-0.934	-52.646	623.829	2024	3	23	11	27	43
367185	25.0	6	0.121	1711193391.419	1976.7	11860.3	67.9	1387.3	8323.6	332.944	1.199	-0.436	-45.274	624.38	2024	3	23	11	29	51
367188	25.0	2	0.04	1711193455.419	2465.5	4931.0	70.4	1730.3	3460.6	138.424	0.498	-0.28	-41.585	624.611	2024	3	23	11	30	55
367227	25.0	1	0.02	1711194288.419	367.0	367.0	45.9	257.6	257.6	10.304	0.037	-0.251	10.144	623.112	2024	3	23	11	44	48
367235	25.0	1	0.02	1711194480.419	1431.6	1431.6	84.2	1004.7	1004.7	40.188	0.145	-0.307	21.238	621.567	2024	3	23	11	48	0
367274	9.03	23	1.286	1711195312.419	2219.6	51050.9	72.6	1557.7	35827.8	3967.641	14.284	5.734	72.878	612.413	2024	3	23	12	1	52
367277	14.51	38	1.323	1711195376.419	3204.1	121755.2	71.2	2248.6	85448.5	5888.939	21.2	8.607	76.498	611.865	2024	3	23	12	2	56
367280	8.378	22	1.326	1711195440.419	3974.4	87437.0	72.8	2789.3	61363.8	7324.397	26.368	13.686	80.052	611.349	2024	3	23	12	4	0
367318	25.0	1	0.02	1711196272.419	836.8	836.8	41.8	587.3	587.3	23.492	0.085	167.275	47.273	609.039	2024	3	23	12	17	52
367402	15.227	33	1.095	1711198065.42	4185.3	138116.3	75.4	2937.3	96930.8	6365.719	22.917	170.119	-63.836	617.747	2024	3	23	12	47	45
367408	15.288	38	1.255	1711198193.419	3164.0	120233.8	74.3	2220.5	84380.8	5519.414	19.87	172.621	-71.16	618.404	2024	3	23	12	49	53
367411	13.482	46	1.723	1711198257.419	3124.6	143730.1	75.1	2192.8	100870.6	7481.872	26.935	174.9	-74.791	618.757	2024	3	23	12	50	57
367414	6.008	23	1.933	1711198321.42	2875.3	66132.9	70.0	2017.9	46412.4	7725.1	27.81	178.704	-78.376	619.102	2024	3	23	12	52	1
367447	25.0	3	0.061	1711199025.42	5888.5	17665.6	70.6	4132.6	12397.8	495.912	1.785	-25.71	-56.58	623.575	2024	3	23	13	3	45
367450	25.0	1	0.02	1711199089.419	3139.3	3139.3	65.4	2203.2	2203.2	88.128	0.317	-25.318	-52.898	623.888	2024	3	23	13	4	49
367453	25.0	11	0.222	1711199153.419	3081.1	33892.6	71.6	2162.4	23786.0	951.44	3.425	-25.026	-49.213	624.181	2024	3	23	13	5	53
367459	3.03	29	4.834	1711199281.419	3508.8	101756.2	76.2	2462.5	71413.1	23568.68	84.847	-24.65	-41.837	624.671	2024	3	23	13	8	1
367498	25.0	1	0.02	1711200049.419	266.8	266.8	53.4	187.2	187.2	7.488	0.027	-24.578	6.192	623.625	2024	3	23	13	20	49
367539	20.0	21	0.53	1711200945.419	2850.1	59851.1	68.9	2000.2	42003.8	2100.19	7.561	-22.541	61.627	614.277	2024	3	23	13	35	45
367542	12.123	39	1.625	1711201009.419	3803.6	148340.9	69.0	2669.4	104106.5	8587.52	30.915	-21.711	65.306	613.627	2024	3	23	13	36	49
367545	5.613	48	4.319	1711201073.419	2479.5	119018.2	72.2	1740.2	83527.6	14881.097	53.572	-20.53	68.975	613.01	2024	3	23	13	37	53
367548	4.862	26	2.701	1711201137.419	3906.2	101560.9	74.3	2741.4	71276.0	14659.811	52.775	-18.777	72.628	612.416	2024	3	23	13	38	57
367551	6.107	27	2.233	1711201201.419	2614.2	70583.4	72.4	1834.7	49535.8	8111.315	29.201	-16.002	76.251	611.852	2024	3	23	13	40	1
367779	4.035	30	3.755	1711230146.42	3204.8	96145.5	69.3	2249.2	67475.5	16722.553	60.201	-143.286	66.134	613.442	2024	3	23	21	42	26
367782	5.707	48	4.248	1711230210.421	2950.0	141600.9	74.3	2070.3	99376.3	17413.054	62.687	-141.896	70.044	612.787	2024	3	23	21	43	30
367785	6.68	41	3.1	1711230274.421	3897.4	159794.1	75.4	2735.2	112144.4	16788.084	60.437	-139.736	73.932	612.163	2024	3	23	21	44	34
367788	6.771	51	3.804	1711230338.421	3036.8	154877.0	70.2	2131.2	108693.5	16052.799	57.79	-136.088	77.776	611.575	2024	3	23	21	45	38
367794	2.975	28	4.753	1711230466.42	2489.3	69700.5	75.9	1747.0	48916.2	16442.42	59.193	-111.417	84.916	610.547	2024	3	23	21	47	46
