Frame#	acq_t_s	NumEvent	Flux	UnixT	E_mean	SumE	Epx_mean	Dose_clu_pGy	Dose_pGy	DR_pGy_s	DR_uGy_h	Long	Lat	Alt
371260	25.0	15	0.30303030303030304	1711308980.4200006	299.7	4495.5	21.0	210.3	3155.0	126.2	0.454	76.773	-78.985	619.662
371263	25.0	16	0.32323232323232326	1711309044.42	282.0	4511.9	23.6	197.9	3166.5	126.66	0.456	85.927	-82.652	620.074
371266	17.4	20	0.5805178218971323	1711309108.4189994	409.2	8183.9	26.6	287.2	5743.5	330.086	1.188	110.833	-85.772	620.498
371269	25.0	13	0.26262626262626265	1711309172.4189994	433.6	5636.3	26.9	304.3	3955.6	158.224	0.57	170.595	-86.418	620.923
371272	25.0	13	0.26262626262626265	1711309236.4189994	225.8	2935.7	24.9	158.5	2060.3	82.412	0.297	-153.738	-83.756	621.353
371275	25.0	14	0.2828282828282828	1711309300.4200003	270.6	3787.7	24.1	189.9	2658.2	106.328	0.383	-141.524	-80.189	621.774
371278	25.0	15	0.30303030303030304	1711309364.4200006	363.3	5448.8	22.4	254.9	3824.0	152.96	0.551	-136.071	-76.411	622.209
371284	25.0	13	0.26262626262626265	1711309492.4200003	364.6	4739.2	26.9	255.8	3326.0	133.04	0.479	-131.261	-68.673	623.035
371287	25.0	20	0.40404040404040403	1711309556.4200003	275.6	5511.8	19.9	193.4	3868.2	154.728	0.557	-130.056	-64.769	623.438
371298	8.661	8	0.4665054890202102	1711309748.419	304.3	2434.3	23.3	213.6	1708.4	197.252	0.71	-128.203	-53.007	624.516
371301	25.0	16	0.32323232323232326	1711309812.42	304.2	4867.2	25.8	213.5	3415.8	136.632	0.492	-127.891	-49.077	624.817
371304	25.0	25	0.5050505050505051	1711309876.419	495.1	12376.3	24.3	347.4	8685.8	347.432	1.251	-127.664	-45.145	625.089
371307	25.0	6	0.12121212121212122	1711309940.4190001	400.9	2405.2	18.2	281.3	1688.0	67.52	0.243	-127.501	-41.211	625.313
371310	25.0	5	0.10101010101010101	1711310004.419	337.2	1686.1	29.5	236.7	1183.3	47.332	0.17	-127.387	-37.275	625.501
371313	25.0	5	0.10101010101010101	1711310068.42	430.2	2151.0	16.3	301.9	1509.6	60.384	0.217	-127.312	-33.338	625.643
371316	25.0	13	0.26262626262626265	1711310132.4189994	289.4	3762.8	24.3	203.1	2640.8	105.632	0.38	-127.265	-29.4	625.724
371319	25.0	5	0.10101010101010101	1711310196.419	213.3	1066.3	32.4	149.7	748.3	29.932	0.108	-127.243	-25.461	625.756
371322	25.0	6	0.12121212121212122	1711310260.4190001	356.6	2139.6	27.3	250.3	1501.6	60.064	0.216	-127.238	-21.522	625.735
371325	25.0	10	0.20202020202020202	1711310324.419	342.5	3424.9	26.8	240.4	2403.6	96.144	0.346	-127.248	-17.581	625.653
371328	25.0	4	0.08080808080808081	1711310388.419	340.3	1361.2	26.9	238.8	955.3	38.212	0.138	-127.27	-13.64	625.505
371331	25.0	5	0.10101010101010101	1711310452.419	657.1	3285.7	27.5	461.2	2305.9	92.236	0.332	-127.299	-9.698	625.306
371334	25.0	1	0.020202020202020204	1711310516.419	153.3	153.3	19.2	107.6	107.6	4.304	0.015	-127.333	-5.756	625.036
371337	25.0	6	0.12121212121212122	1711310580.4190001	460.5	2762.7	32.4	323.2	1938.9	77.556	0.279	-127.371	-1.813	624.713
371340	25.0	7	0.1414141414141414	1711310644.42	424.9	2974.4	21.9	298.2	2087.5	83.5	0.301	-127.41	2.13	624.327
371343	25.0	6	0.12121212121212122	1711310708.4190001	270.1	1620.5	25.9	189.5	1137.3	45.492	0.164	-127.448	6.074	623.891
371346	25.0	8	0.16161616161616163	1711310772.419	267.9	2143.4	18.4	188.0	1504.3	60.172	0.217	-127.482	10.018	623.384
371349	25.0	1	0.020202020202020204	1711310836.419	182.3	182.3	22.8	127.9	127.9	5.116	0.018	-127.51	13.962	622.833
371352	25.0	2	0.04040404040404041	1711310900.419	277.8	555.6	22.9	195.0	389.9	15.596	0.056	-127.53	17.907	622.231
371355	25.0	10	0.20202020202020202	1711310964.419	901.9	9018.7	27.2	632.9	6329.4	253.176	0.911	-127.539	21.851	621.585
371358	25.0	7	0.1414141414141414	1711311028.4190001	270.8	1895.6	18.3	190.0	1330.3	53.212	0.192	-127.533	25.796	620.903
371361	25.0	3	0.06060606060606061	1711311092.4189994	739.2	2217.5	23.8	518.8	1556.3	62.252	0.224	-127.508	29.741	620.187
371364	25.0	5	0.10101010101010101	1711311156.419	288.4	1441.8	17.7	202.4	1011.9	40.476	0.146	-127.459	33.685	619.441
371367	25.0	8	0.16161616161616163	1711311220.419	256.9	2055.2	22.8	180.3	1442.4	57.696	0.208	-127.38	37.63	618.673
371370	25.0	11	0.2222222222222222	1711311284.5189998	488.2	5370.5	25.2	342.6	3769.0	150.76	0.543	-127.261	41.579	617.891
371373	25.0	22	0.4444444444444444	1711311348.4200003	276.6	6084.1	24.6	194.1	4269.9	170.796	0.615	-127.092	45.516	617.101
371376	25.0	20	0.40404040404040403	1711311412.4200003	202.4	4047.6	24.2	142.0	2840.6	113.624	0.409	-126.857	49.457	616.315
371379	25.0	34	0.6868686868686869	1711311476.4190001	291.9	9923.7	26.1	204.8	6964.5	278.58	1.003	-126.534	53.396	615.53
371382	24.684	20	0.4092128545215565	1711311540.4189994	222.8	4455.6	24.1	156.4	3127.0	126.681	0.456	-126.091	57.332	614.759
371385	25.0	15	0.30303030303030304	1711311604.4189992	474.7	7119.8	25.9	333.1	4996.7	199.868	0.72	-125.475	61.264	614.008
371390	25.0	9	0.18181818181818182	1711311732.419	366.7	3300.3	26.5	257.4	2316.2	92.648	0.334	-123.345	69.103	612.586
371393	25.0	18	0.36363636363636365	1711311796.4189994	436.2	7852.5	24.4	306.2	5510.9	220.436	0.794	-121.413	72.998	611.928
371396	25.0	15	0.30303030303030304	1711311860.4200006	357.0	5355.5	27.3	250.6	3758.5	150.34	0.541	-118.232	76.856	611.308
371399	18.284	19	0.5248282430518265	1711311924.4189994	354.3	6732.6	29.6	248.7	4725.0	258.423	0.93	-112.286	80.632	610.737
371402	25.0	12	0.24242424242424243	1711311988.42	309.1	3708.9	28.8	216.9	2602.9	104.116	0.375	-98.52	84.16	610.216
371405	18.284	9	0.2486028519719178	1711312052.419	499.1	4492.2	26.4	350.3	3152.7	172.429	0.621	-57.671	86.573	609.748
371408	18.284	19	0.5248282430518265	1711312116.4189994	371.0	7048.2	23.2	260.3	4946.5	270.537	0.974	-0.57	85.441	609.338
371413	18.025	9	0.2521750094565629	1711312244.419	326.1	2934.9	24.8	228.9	2059.7	114.269	0.411	29.238	78.475	608.69
371416	25.0	9	0.18181818181818182	1711312308.42	290.1	2611.1	25.2	203.6	1832.5	73.3	0.264	33.311	74.64	608.448
371422	25.0	7	0.1414141414141414	1711312436.6220002	355.6	2489.4	30.3	249.6	1747.1	69.884	0.252	37.179	66.829	608.156
371425	25.0	18	0.36363636363636365	1711312501.419	475.9	8565.9	28.5	334.0	6011.6	240.464	0.866	38.203	62.853	608.091
371428	25.0	15	0.30303030303030304	1711312565.419	366.2	5492.4	22.8	257.0	3854.6	154.184	0.555	38.909	58.917	608.082
371431	25.0	11	0.2222222222222222	1711312629.419	306.3	3369.6	25.5	215.0	2364.8	94.592	0.341	39.415	54.975	608.13
371434	25.0	11	0.2222222222222222	1711312693.419	301.4	3315.1	26.2	211.5	2326.6	93.064	0.335	39.784	51.028	608.223
371437	25.0	7	0.1414141414141414	1711312757.4199998	397.5	2782.6	21.8	279.0	1952.8	78.112	0.281	40.051	47.078	608.363
371440	25.0	8	0.16161616161616163	1711312821.419	444.4	3554.8	22.6	311.8	2494.8	99.792	0.359	40.246	43.126	608.545
371443	25.0	5	0.10101010101010101	1711312885.419	239.4	1197.2	28.3	168.0	840.2	33.608	0.121	40.383	39.173	608.764
371446	25.0	2	0.04040404040404041	1711312949.419	318.3	636.6	21.0	223.4	446.8	17.872	0.064	40.478	35.218	609.016
371449	25.0	4	0.08080808080808081	1711313013.419	426.2	1704.8	35.7	299.1	1196.4	47.856	0.172	40.539	31.261	609.296
371452	25.0	6	0.12121212121212122	1711313077.419	531.7	3190.0	28.3	373.1	2238.8	89.552	0.322	40.573	27.304	609.608
371455	25.0	2	0.04040404040404041	1711313141.52	141.8	283.6	19.2	99.5	199.0	7.96	0.029	40.587	23.341	609.935
371458	25.0	1	0.020202020202020204	1711313205.519	273.3	273.3	21.0	191.8	191.8	7.672	0.028	40.584	19.383	610.284
371461	25.0	2	0.04040404040404041	1711313269.42	255.3	510.6	20.0	179.2	358.3	14.332	0.052	40.568	15.431	610.64
371464	25.0	3	0.06060606060606061	1711313333.42	805.0	2415.0	35.9	565.0	1694.9	67.796	0.244	40.544	11.473	611.007
371467	25.0	5	0.10101010101010101	1711313397.42	354.6	1772.8	20.8	248.8	1244.2	49.768	0.179	40.512	7.515	611.385
371470	25.0	1	0.020202020202020204	1711313461.42	332.6	332.6	19.6	233.4	233.4	9.336	0.034	40.476	3.557	611.764
371473	25.0	4	0.08080808080808081	1711313525.42	221.2	885.0	29.0	155.3	621.1	24.844	0.089	40.438	-0.4	612.146
371476	25.0	1	0.020202020202020204	1711313589.42	615.1	615.1	20.5	431.7	431.7	17.268	0.062	40.4	-4.357	612.525
371479	25.0	2	0.04040404040404041	1711313653.42	156.6	313.2	24.0	109.9	219.8	8.792	0.032	40.365	-8.314	612.897
371482	25.0	4	0.08080808080808081	1711313717.419	433.7	1734.9	28.1	304.4	1217.6	48.704	0.175	40.334	-12.269	613.275
371488	25.0	5	0.10101010101010101	1711313845.42	329.2	1645.8	21.8	231.0	1155.0	46.2	0.166	40.297	-20.178	614.014
371494	25.0	7	0.1414141414141414	1711313973.419	386.3	2704.3	26.0	271.1	1897.9	75.916	0.273	40.314	-28.083	614.733
371497	25.0	14	0.2828282828282828	1711314037.419	369.7	5176.0	23.2	259.5	3632.5	145.3	0.523	40.353	-32.034	615.093
371500	25.0	8	0.16161616161616163	1711314101.419	254.2	2034.0	21.2	178.4	1427.5	57.1	0.206	40.419	-35.983	615.452
371503	25.0	15	0.30303030303030304	1711314165.419	319.4	4790.6	25.6	224.1	3362.1	134.484	0.484	40.52	-39.93	615.803
371506	25.0	12	0.24242424242424243	1711314229.419	325.3	3903.0	25.7	228.3	2739.1	109.564	0.394	40.666	-43.875	616.156
371509	25.0	14	0.2828282828282828	1711314293.4199998	510.9	7152.8	20.2	358.6	5019.9	200.796	0.723	40.871	-47.818	616.512
371512	25.0	32	0.6464646464646465	1711314357.419	242.1	7746.7	23.8	169.9	5436.7	217.468	0.783	41.154	-51.758	616.867
371515	25.0	10	0.20202020202020202	1711314421.4199998	286.0	2860.1	23.5	200.7	2007.2	80.288	0.289	41.542	-55.693	617.232
371518	17.655	3	0.08581996687349278	1711314485.419	361.1	1083.4	32.6	253.4	760.3	43.064	0.155	42.078	-59.624	617.602
371521	25.0	14	0.2828282828282828	1711314549.419	237.4	3322.9	22.9	166.6	2332.0	93.28	0.336	42.826	-63.548	617.978
371524	25.0	11	0.2222222222222222	1711314613.419	297.1	3267.6	27.2	208.5	2293.2	91.728	0.33	43.897	-67.462	618.363
371527	25.0	16	0.32323232323232326	1711314677.419	445.3	7124.4	25.2	312.5	4999.9	199.996	0.72	45.498	-71.359	618.751
371530	25.0	4	0.08080808080808081	1711314741.42	650.2	2600.7	19.7	456.3	1825.2	73.008	0.263	48.034	-75.229	619.153
371533	25.0	15	0.30303030303030304	1711314805.419	286.6	4298.9	22.8	201.1	3017.0	120.68	0.434	52.497	-79.04	619.557
371539	25.0	15	0.30303030303030304	1711314933.419	314.7	4720.4	23.7	220.9	3312.8	132.512	0.477	87.013	-85.811	620.388
371542	25.0	9	0.18181818181818182	1711314997.42	169.7	1526.9	23.6	119.1	1071.6	42.864	0.154	146.96	-86.388	620.813
371545	25.0	11	0.2222222222222222	1711315061.419	428.4	4712.0	25.2	300.6	3306.9	132.276	0.476	-156.852	-83.71	621.238
371548	25.0	14	0.2828282828282828	1711315125.4199998	229.4	3211.4	24.1	161.0	2253.8	90.152	0.325	-165.775	-80.136	621.666
371551	25.0	19	0.3838383838383838	1711315189.419	283.5	5386.8	24.5	199.0	3780.5	151.22	0.544	-160.372	-76.356	622.099
371554	20.859	18	0.43582669787185824	1711315253.419	292.1	5257.2	22.0	205.0	3689.5	176.878	0.637	-157.415	-72.503	622.517
371557	25.0	15	0.30303030303030304	1711315317.419	607.2	9108.0	27.7	426.1	6392.0	255.68	0.92	-155.599	-68.616	622.931
371560	16.098	10	0.31373493915424594	1711315381.419	230.4	2304.0	21.9	161.7	1617.0	100.447	0.362	-154.399	-64.712	623.331
371563	25.0	17	0.3434343434343434	1711315445.419	278.2	4729.6	22.5	195.3	3319.3	132.772	0.478	-153.572	-60.797	623.718
371566	25.0	43	0.8686868686868687	1711315509.419	267.5	11503.0	23.3	187.7	8072.9	322.916	1.162	-152.983	-56.876	624.083
371569	25.0	27	0.5454545454545454	1711315573.419	276.5	7464.9	23.1	194.0	5238.9	209.556	0.754	-152.557	-52.949	624.415
371572	23.54	18	0.3861898509307175	1711315637.419	464.0	8351.2	23.7	325.6	5860.9	248.976	0.896	-152.247	-49.019	624.727
371575	25.0	13	0.26262626262626265	1711315701.419	301.0	3913.1	24.1	211.2	2746.2	109.848	0.395	-152.022	-45.087	625.001
371578	25.0	11	0.2222222222222222	1711315765.419	275.2	3027.1	25.4	193.1	2124.4	84.976	0.306	-151.86	-41.153	625.23
371581	25.0	8	0.16161616161616163	1711315829.419	373.2	2985.9	23.1	261.9	2095.5	83.82	0.302	-151.747	-37.217	625.419
371584	13.333	5	0.18939867436079844	1711315893.419	320.3	1601.6	20.6	224.8	1124.0	84.302	0.303	-151.672	-33.28	625.558
371587	25.0	9	0.18181818181818182	1711315957.419	393.4	3540.7	27.5	276.1	2484.9	99.396	0.358	-151.626	-29.342	625.653
371590	25.0	8	0.16161616161616163	1711316021.419	314.5	2515.7	22.3	220.7	1765.5	70.62	0.254	-151.604	-25.402	625.69
371593	25.0	6	0.12121212121212122	1711316085.419	198.0	1187.9	22.2	139.0	833.7	33.348	0.12	-151.6	-21.463	625.675
371596	25.0	3	0.06060606060606061	1711316149.419	207.5	622.6	20.1	145.6	436.9	17.476	0.063	-151.61	-17.522	625.6
371599	25.0	8	0.16161616161616163	1711316213.419	354.3	2834.4	21.6	248.6	1989.2	79.568	0.286	-151.631	-13.581	625.463
371602	25.0	5	0.10101010101010101	1711316278.419	284.0	1419.8	20.0	199.3	996.4	39.856	0.143	-151.661	-9.577	625.253
371605	25.0	5	0.10101010101010101	1711316342.419	740.8	3704.0	21.9	519.9	2599.5	103.98	0.374	-151.696	-5.635	624.993
371608	25.0	4	0.08080808080808081	1711316406.419	396.8	1587.2	27.9	278.5	1113.9	44.556	0.16	-151.734	-1.692	624.67
371611	25.0	12	0.24242424242424243	1711316470.4190001	360.8	4329.9	19.2	253.2	3038.7	121.548	0.438	-151.773	2.251	624.288
371614	25.0	3	0.06060606060606061	1711316534.4190001	328.1	984.4	23.6	230.3	690.9	27.636	0.099	-151.811	6.195	623.846
371617	25.0	7	0.1414141414141414	1711316598.4189994	443.3	3102.8	25.6	311.1	2177.6	87.104	0.314	-151.845	10.139	623.353
371620	25.0	4	0.08080808080808081	1711316662.419	339.4	1357.6	39.6	238.2	952.8	38.112	0.137	-151.873	14.083	622.799
371623	25.0	3	0.06060606060606061	1711316726.4190001	183.0	549.1	21.1	128.5	385.4	15.416	0.055	-151.893	18.028	622.203
371626	25.0	6	0.12121212121212122	1711316790.42	472.7	2836.0	17.6	331.7	1990.3	79.612	0.287	-151.902	21.972	621.559
371632	25.0	1	0.020202020202020204	1711316918.519	522.0	522.0	30.7	366.3	366.3	14.652	0.053	-151.87	29.868	620.167
371640	25.0	9	0.18181818181818182	1711317110.419	348.2	3133.5	21.3	244.3	2199.1	87.964	0.317	-151.62	41.694	617.876
371643	25.0	12	0.24242424242424243	1711317174.4190001	384.5	4613.6	25.9	269.8	3237.9	129.516	0.466	-151.45	45.637	617.087
371646	25.0	25	0.5050505050505051	1711317238.419	469.9	11748.3	24.2	329.8	8245.0	329.8	1.187	-151.213	49.578	616.297
371649	25.0	10	0.20202020202020202	1711317302.419	315.9	3158.6	23.1	221.7	2216.7	88.668	0.319	-150.887	53.517	615.521
371652	12.759	21	0.8312611181174547	1711317366.4190001	192.9	4050.1	25.0	135.4	2842.4	222.776	0.802	-150.439	57.453	614.739
371655	25.0	27	0.5454545454545454	1711317430.4199998	195.1	5268.4	23.2	136.9	3697.4	147.896	0.532	-149.818	61.385	613.988
371658	25.0	9	0.18181818181818182	1711317494.421	388.1	3493.2	30.0	272.4	2451.5	98.06	0.353	-148.941	65.31	613.268
371661	25.0	15	0.30303030303030304	1711317558.422	227.5	3413.2	24.7	159.7	2395.4	95.816	0.345	-147.663	69.223	612.567
371664	25.0	3	0.06060606060606061	1711317622.42	187.3	562.0	30.7	131.5	394.4	15.776	0.057	-145.709	73.117	611.913
371667	25.0	16	0.32323232323232326	1711317686.421	236.0	3775.9	27.7	165.6	2649.9	105.996	0.382	-142.469	76.974	611.291
