Frame#	acq_t_s	NumEvent	Flux	UnixT	E_mean	SumE	Epx_mean	Dose_clu_pGy	Dose_pGy	DR_pGy_s	DR_uGy_h	Long	Lat	Alt
371301	25.0	12	0.24242424242424243	1711309812.42	49.3	591.2	27.7	34.6	414.9	16.596	0.06	-127.891	-49.077	624.817
371304	25.0	28	0.5656565656565656	1711309876.4190001	43.4	1215.1	29.1	30.5	852.8	34.112	0.123	-127.664	-45.145	625.089
371307	25.0	9	0.18181818181818182	1711309940.419	47.1	423.5	34.4	33.0	297.2	11.888	0.043	-127.501	-41.211	625.313
371310	25.0	1	0.020202020202020204	1711310004.419	6.9	6.9	6.9	4.8	4.8	0.192	0.001	-127.387	-37.275	625.501
371313	25.0	3	0.06060606060606061	1711310068.42	78.4	235.1	33.6	55.0	165.0	6.6	0.024	-127.312	-33.338	625.643
371316	25.0	3	0.06060606060606061	1711310132.4189994	36.9	110.6	18.6	25.9	77.6	3.104	0.011	-127.265	-29.4	625.724
371319	25.0	3	0.06060606060606061	1711310196.4189994	24.6	73.9	14.1	17.3	51.9	2.076	0.007	-127.243	-25.461	625.756
371322	25.0	2	0.04040404040404041	1711310260.419	28.8	57.5	14.4	20.2	40.4	1.616	0.006	-127.238	-21.522	625.735
371325	25.0	2	0.04040404040404041	1711310324.419	33.5	67.0	33.5	23.5	47.0	1.88	0.007	-127.248	-17.581	625.653
371328	25.0	2	0.04040404040404041	1711310388.419	26.7	53.4	20.3	18.8	37.5	1.5	0.005	-127.27	-13.64	625.505
371331	25.0	5	0.10101010101010101	1711310452.419	24.4	122.0	24.4	17.1	85.6	3.424	0.012	-127.299	-9.698	625.306
371334	25.0	2	0.04040404040404041	1711310516.419	19.9	39.8	19.9	14.0	27.9	1.116	0.004	-127.333	-5.756	625.036
371337	25.0	3	0.06060606060606061	1711310580.4189994	53.9	161.8	28.7	37.9	113.6	4.544	0.016	-127.371	-1.813	624.713
371340	25.0	3	0.06060606060606061	1711310644.42	42.2	126.5	16.6	29.6	88.8	3.552	0.013	-127.41	2.13	624.327
371343	25.0	2	0.04040404040404041	1711310708.419	24.1	48.2	24.1	16.9	33.8	1.352	0.005	-127.448	6.074	623.891
371346	25.0	2	0.04040404040404041	1711310772.419	48.1	96.3	19.6	33.8	67.6	2.704	0.01	-127.482	10.018	623.384
371349	25.0	1	0.020202020202020204	1711310836.419	90.0	90.0	90.0	63.2	63.2	2.528	0.009	-127.51	13.962	622.833
371352	25.0	1	0.020202020202020204	1711310900.419	6.9	6.9	6.9	4.8	4.8	0.192	0.001	-127.53	17.907	622.231
371355	25.0	3	0.06060606060606061	1711310964.4189994	45.4	136.4	34.1	31.9	95.7	3.828	0.014	-127.539	21.851	621.585
371358	25.0	2	0.04040404040404041	1711311028.419	39.1	78.1	15.0	27.4	54.8	2.192	0.008	-127.533	25.796	620.903
371361	25.0	3	0.06060606060606061	1711311092.4189994	19.4	58.3	11.4	13.6	40.9	1.636	0.006	-127.508	29.741	620.187
371364	25.0	2	0.04040404040404041	1711311156.419	22.5	45.0	14.9	15.8	31.6	1.264	0.005	-127.459	33.685	619.441
371367	25.0	4	0.08080808080808081	1711311220.419	14.8	59.1	10.1	10.4	41.5	1.66	0.006	-127.38	37.63	618.673
371370	25.0	23	0.46464646464646464	1711311284.5190005	38.5	884.9	25.1	27.0	621.0	24.84	0.089	-127.261	41.579	617.891
371373	25.0	18	0.36363636363636365	1711311348.4200003	30.2	543.8	26.4	21.2	381.6	15.264	0.055	-127.092	45.516	617.101
371376	25.0	163	3.292929292929293	1711311412.42	36.4	5931.7	26.0	25.5	4162.9	166.516	0.599	-126.857	49.457	616.315
371379	25.0	183	3.696969696969697	1711311476.4190004	37.8	6913.8	25.0	26.5	4852.1	194.084	0.699	-126.534	53.396	615.53
371382	24.684	46	0.9411895653995799	1711311540.4190004	28.7	1319.2	22.3	20.1	925.8	37.506	0.135	-126.091	57.332	614.759
371385	25.0	20	0.40404040404040403	1711311604.4189994	37.2	743.8	22.5	26.1	522.0	20.88	0.075	-125.475	61.264	614.008
371390	25.0	6	0.12121212121212122	1711311732.4190001	39.1	234.7	21.5	27.4	164.7	6.588	0.024	-123.345	69.103	612.586
371393	25.0	17	0.3434343434343434	1711311796.419	30.4	516.0	19.9	21.3	362.1	14.484	0.052	-121.413	72.998	611.928
371396	25.0	14	0.2828282828282828	1711311860.4200003	47.2	660.2	24.5	33.1	463.3	18.532	0.067	-118.232	76.856	611.308
371399	18.284	12	0.3314704692958904	1711311924.4189994	47.0	563.4	25.4	32.9	395.4	21.625	0.078	-112.286	80.631	610.737
371402	25.0	10	0.20202020202020202	1711311988.42	34.3	343.4	26.2	24.1	241.0	9.64	0.035	-98.52	84.16	610.216
371405	18.284	12	0.3314704692958904	1711312052.4189994	34.7	416.5	24.8	24.4	292.3	15.987	0.058	-57.671	86.573	609.748
371408	18.284	14	0.38671554751187215	1711312116.4189994	45.2	632.6	32.9	31.7	444.0	24.284	0.087	-0.57	85.441	609.338
371413	18.025	12	0.33623334594208387	1711312244.4189994	32.6	391.3	16.4	22.9	274.6	15.234	0.055	29.238	78.475	608.69
371416	25.0	14	0.2828282828282828	1711312308.4200003	36.1	505.5	22.2	25.3	354.8	14.192	0.051	33.311	74.64	608.448
371422	25.0	8	0.16161616161616163	1711312436.6220002	68.7	550.0	38.6	48.2	386.0	15.44	0.056	37.179	66.829	608.156
371425	25.0	37	0.7474747474747475	1711312501.419	40.8	1511.4	27.1	28.7	1060.7	42.428	0.153	38.203	62.853	608.091
371428	25.0	87	1.7575757575757576	1711312565.4190001	40.0	3483.3	27.0	28.1	2444.6	97.784	0.352	38.909	58.917	608.082
371431	25.0	9	0.18181818181818182	1711312629.419	24.7	222.2	21.4	17.3	155.9	6.236	0.022	39.415	54.975	608.13
371434	25.0	3	0.06060606060606061	1711312693.419	49.6	148.8	32.2	34.8	104.4	4.176	0.015	39.784	51.028	608.223
371437	25.0	4	0.08080808080808081	1711312757.42	53.3	213.2	23.2	37.4	149.6	5.984	0.022	40.051	47.078	608.363
371440	25.0	4	0.08080808080808081	1711312821.419	45.9	183.4	29.3	32.2	128.7	5.148	0.019	40.246	43.126	608.545
371443	25.0	3	0.06060606060606061	1711312885.419	57.3	171.8	32.5	40.2	120.6	4.824	0.017	40.383	39.173	608.764
371446	25.0	2	0.04040404040404041	1711312949.419	16.0	32.1	16.0	11.2	22.5	0.9	0.003	40.478	35.218	609.016
371449	25.0	1	0.020202020202020204	1711313013.419	32.9	32.9	32.9	23.1	23.1	0.924	0.003	40.539	31.261	609.296
371455	25.0	4	0.08080808080808081	1711313141.52	36.5	146.1	24.1	25.6	102.5	4.1	0.015	40.587	23.341	609.935
371458	25.0	2	0.04040404040404041	1711313205.519	31.0	62.0	15.5	21.8	43.5	1.74	0.006	40.584	19.383	610.284
371464	25.0	3	0.06060606060606061	1711313333.42	62.4	187.2	25.5	43.8	131.4	5.256	0.019	40.544	11.473	611.007
371467	25.0	2	0.04040404040404041	1711313397.42	15.7	31.4	15.7	11.0	22.0	0.88	0.003	40.512	7.515	611.385
371470	25.0	1	0.020202020202020204	1711313461.42	65.4	65.4	32.7	45.9	45.9	1.836	0.007	40.476	3.557	611.764
371473	25.0	2	0.04040404040404041	1711313525.42	33.9	67.8	33.9	23.8	47.6	1.904	0.007	40.438	-0.4	612.146
371476	25.0	2	0.04040404040404041	1711313589.42	14.7	29.4	14.7	10.3	20.6	0.824	0.003	40.4	-4.357	612.525
371479	25.0	2	0.04040404040404041	1711313653.42	87.9	175.9	54.1	61.7	123.4	4.936	0.018	40.365	-8.314	612.897
371482	25.0	3	0.06060606060606061	1711313717.419	36.2	108.6	19.8	25.4	76.2	3.048	0.011	40.334	-12.269	613.275
371488	25.0	1	0.020202020202020204	1711313845.42	24.4	24.4	24.4	17.1	17.1	0.684	0.002	40.297	-20.178	614.014
371494	25.0	3	0.06060606060606061	1711313973.419	40.5	121.4	20.7	28.4	85.2	3.408	0.012	40.314	-28.083	614.733
371497	25.0	2	0.04040404040404041	1711314037.419	41.9	83.8	28.3	29.4	58.8	2.352	0.008	40.353	-32.034	615.093
371500	25.0	4	0.08080808080808081	1711314101.419	54.0	216.2	22.6	37.9	151.7	6.068	0.022	40.419	-35.983	615.452
371503	25.0	6	0.12121212121212122	1711314165.419	56.5	338.8	25.8	39.6	237.8	9.512	0.034	40.52	-39.93	615.803
371506	25.0	24	0.48484848484848486	1711314229.419	38.1	914.8	27.3	26.8	642.0	25.68	0.092	40.666	-43.875	616.156
371509	25.0	65	1.3131313131313131	1711314293.4199998	32.3	2098.3	21.8	22.7	1472.6	58.904	0.212	40.872	-47.818	616.512
371512	25.0	216	4.363636363636363	1711314357.419	34.0	7338.7	24.6	23.8	5150.3	206.012	0.742	41.154	-51.758	616.867
371515	25.0	120	2.4242424242424243	1711314421.4199996	35.9	4303.2	24.9	25.2	3020.0	120.8	0.435	41.542	-55.693	617.232
371518	17.655	10	0.2860665562449759	1711314485.419	33.1	331.4	25.8	23.3	232.6	13.175	0.047	42.078	-59.624	617.602
371521	25.0	8	0.16161616161616163	1711314549.419	32.5	259.6	31.7	22.8	182.2	7.288	0.026	42.826	-63.548	617.978
371524	25.0	6	0.12121212121212122	1711314613.419	25.9	155.5	16.5	18.2	109.1	4.364	0.016	43.897	-67.462	618.363
371527	25.0	22	0.4444444444444444	1711314677.419	40.7	895.9	27.1	28.6	628.7	25.148	0.091	45.498	-71.359	618.751
371530	25.0	6	0.12121212121212122	1711314741.42	45.0	270.2	31.6	31.6	189.6	7.584	0.027	48.034	-75.229	619.153
371533	25.0	6	0.12121212121212122	1711314805.419	41.1	246.3	35.2	28.8	172.9	6.916	0.025	52.497	-79.04	619.557
371536	1.0	1	0.5050505050505051	1711314869.419	34.6	34.6	34.6	24.3	24.3	24.3	0.087	61.755	-82.703	619.972
371539	25.0	8	0.16161616161616163	1711314933.419	24.5	196.1	19.7	17.2	137.6	5.504	0.02	87.012	-85.811	620.388
371542	25.0	17	0.3434343434343434	1711314997.42	37.4	635.0	23.2	26.2	445.6	17.824	0.064	146.96	-86.388	620.813
371545	25.0	10	0.20202020202020202	1711315061.419	47.2	472.2	28.8	33.1	331.4	13.256	0.048	-156.852	-83.71	621.238
371548	25.0	9	0.18181818181818182	1711315125.42	40.4	363.4	27.8	28.3	255.0	10.2	0.037	-165.775	-80.136	621.666
371551	25.0	12	0.24242424242424243	1711315189.419	36.0	432.4	24.6	25.3	303.5	12.14	0.044	-160.372	-76.356	622.099
371554	20.859	4	0.09685037730485738	1711315253.419	52.4	209.7	32.0	36.8	147.2	7.057	0.025	-157.415	-72.503	622.517
371557	25.0	5	0.10101010101010101	1711315317.419	66.5	332.6	32.2	46.7	233.4	9.336	0.034	-155.599	-68.616	622.931
371560	16.098	12	0.37648192698509514	1711315381.419	33.9	406.8	25.6	23.8	285.5	17.735	0.064	-154.399	-64.712	623.331
371563	25.0	65	1.3131313131313131	1711315445.419	32.7	2122.8	23.0	22.9	1489.8	59.592	0.215	-153.572	-60.797	623.718
371566	25.0	235	4.747474747474747	1711315509.4189994	37.2	8745.2	25.2	26.1	6137.4	245.496	0.884	-152.983	-56.876	624.083
371569	25.0	144	2.909090909090909	1711315573.419	38.3	5520.5	27.3	26.9	3874.3	154.972	0.558	-152.557	-52.949	624.415
371572	23.54	30	0.6436497515511959	1711315637.419	38.4	1153.4	30.2	27.0	809.5	34.388	0.124	-152.247	-49.019	624.727
371575	25.0	28	0.5656565656565656	1711315701.419	41.1	1151.6	26.2	28.9	808.2	32.328	0.116	-152.022	-45.087	625.001
371578	25.0	7	0.1414141414141414	1711315765.419	34.8	243.8	17.3	24.4	171.1	6.844	0.025	-151.86	-41.153	625.23
371581	25.0	2	0.04040404040404041	1711315829.419	26.2	52.4	15.6	18.4	36.8	1.472	0.005	-151.747	-37.217	625.419
371584	13.333	1	0.03787973487215968	1711315893.419	53.8	53.8	17.9	37.8	37.8	2.835	0.01	-151.672	-33.28	625.558
371587	25.0	3	0.06060606060606061	1711315957.419	19.0	57.0	11.3	13.3	40.0	1.6	0.006	-151.626	-29.342	625.653
371590	25.0	4	0.08080808080808081	1711316021.419	18.6	74.2	18.6	13.0	52.1	2.084	0.008	-151.604	-25.402	625.69
371593	25.0	1	0.020202020202020204	1711316085.419	22.9	22.9	11.4	16.1	16.1	0.644	0.002	-151.6	-21.463	625.675
371596	25.0	1	0.020202020202020204	1711316149.419	5.3	5.3	5.3	3.7	3.7	0.148	0.001	-151.61	-17.522	625.6
371599	25.0	1	0.020202020202020204	1711316213.419	27.3	27.3	13.6	19.2	19.2	0.768	0.003	-151.631	-13.581	625.463
371602	25.0	1	0.020202020202020204	1711316278.419	67.4	67.4	67.4	47.3	47.3	1.892	0.007	-151.661	-9.577	625.253
371605	25.0	2	0.04040404040404041	1711316342.419	5.6	11.2	5.6	4.0	7.9	0.316	0.001	-151.696	-5.635	624.993
371608	25.0	2	0.04040404040404041	1711316406.419	18.2	36.4	18.2	12.8	25.5	1.02	0.004	-151.734	-1.692	624.67
371611	25.0	3	0.06060606060606061	1711316470.4190001	26.8	80.4	14.5	18.8	56.4	2.256	0.008	-151.773	2.251	624.288
371614	25.0	2	0.04040404040404041	1711316534.419	77.9	155.9	46.9	54.7	109.4	4.376	0.016	-151.811	6.195	623.846
371617	25.0	5	0.10101010101010101	1711316598.419	58.6	293.2	26.4	41.2	205.8	8.232	0.03	-151.845	10.139	623.353
371620	25.0	1	0.020202020202020204	1711316662.419	22.5	22.5	22.5	15.8	15.8	0.632	0.002	-151.873	14.083	622.799
371623	25.0	2	0.04040404040404041	1711316726.419	20.5	41.0	20.5	14.4	28.8	1.152	0.004	-151.893	18.028	622.203
371626	25.0	4	0.08080808080808081	1711316790.42	36.7	146.8	22.8	25.8	103.0	4.12	0.015	-151.902	21.972	621.559
371629	25.0	2	0.04040404040404041	1711316854.419	6.6	13.2	6.6	4.6	9.3	0.372	0.001	-151.895	25.917	620.885
371632	25.0	1	0.020202020202020204	1711316918.519	34.2	34.2	17.1	24.0	24.0	0.96	0.003	-151.87	29.868	620.167
371640	25.0	16	0.32323232323232326	1711317110.419	39.0	623.3	31.6	27.3	437.4	17.496	0.063	-151.62	41.694	617.876
371643	25.0	49	0.98989898989899	1711317174.4189994	38.5	1888.0	26.8	27.0	1325.0	53.0	0.191	-151.45	45.637	617.087
371646	25.0	40	0.8080808080808081	1711317238.419	41.9	1677.1	27.0	29.4	1177.0	47.08	0.169	-151.213	49.578	616.297
371649	25.0	93	1.878787878787879	1711317302.4189992	33.2	3084.2	25.5	23.3	2164.5	86.58	0.312	-150.887	53.517	615.521
371652	12.759	165	6.531337356637144	1711317366.4189994	36.8	6079.1	26.7	25.9	4266.3	334.376	1.204	-150.439	57.453	614.739
371655	25.0	115	2.323232323232323	1711317430.4200008	39.6	4558.5	27.2	27.8	3199.2	127.968	0.461	-149.818	61.385	613.988
371658	25.0	11	0.2222222222222222	1711317494.421	39.9	438.5	28.0	28.0	307.7	12.308	0.044	-148.941	65.309	613.268
371661	25.0	11	0.2222222222222222	1711317558.422	47.6	523.8	28.8	33.4	367.6	14.704	0.053	-147.663	69.223	612.567
371664	25.0	3	0.06060606060606061	1711317622.42	30.3	90.9	25.5	21.3	63.8	2.552	0.009	-145.709	73.117	611.913
371667	25.0	10	0.20202020202020202	1711317686.421	30.9	308.7	19.6	21.7	216.6	8.664	0.031	-142.469	76.974	611.291
