DetectorID	EventID	X	Y	E	EpixMean	LET
0	17	109.47	242.307	430.8	47.8669	0.853172
0	17	103.446	244.413	574.46	63.8289	1.13581
0	18	171.298	85.888	747.44	62.2866	1.44615
0	18	158.534	102.506	439.83	48.8697	0.873633
0	18	2.44259	163.552	418.29	46.4768	0.825393
0	18	104.393	183.547	451.74	50.193	0.893137
0	18	44.4891	227.436	426.63	47.4036	0.841886
0	18	32.6005	246.293	518.94	51.894	1.01571
0	19	144.614	26.3726	425.41	47.2679	0.836926
0	19	65.5047	98.4775	442.1	49.1219	0.867619
0	19	115.437	98.7507	418.5	52.3122	0.823038
0	19	164.434	99.9094	500.3	55.5884	0.974135
0	19	21.314	139.611	517.62	57.5128	1.01942
0	19	150.413	146.341	418.21	46.4678	0.825835
0	19	106.566	179.363	545.77	60.6413	1.08326
0	19	190.344	181.487	424.85	47.2052	0.843488
0	19	91.2857	188.52	495.74	49.5737	0.968532
0	19	151.057	226.516	368.26	46.033	0.716182
0	20	185.092	70.6706	503.51	62.9388	0.987058
0	20	157.517	73.638	455.73	50.6372	0.903107
0	20	233.687	75.4989	426.13	47.3472	0.84584
0	20	219.803	82.5198	537.5	53.7498	1.04882
0	20	77.5183	120.267	507.43	50.743	0.9896
0	20	135.542	123.771	446.68	44.6683	0.871536
0	20	169.476	149.887	546.85	60.7616	1.06383
0	20	179.133	165.52	635.95	57.8137	1.24796
0	20	178.442	193.45	291.68	48.6126	0.577661
0	20	179.409	202.162	461.09	57.6359	0.901314
